sat1,sat2,distance_km,rel_velocity,approach_rate,collision
IRIDIUM 33 DEB,COSMOS 2251 DEB,13788.212,11.02,-0.958,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5662.71,7.212,7.088,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10834.399,11.231,0.721,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11892.823,11.113,2.357,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,1999.705,2.859,-0.176,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13628.545,3.757,3.101,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9766.754,9.782,1.129,0
IRIDIUM 33 DEB,COSMOS 2251,4306.286,11.233,-1.732,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11399.039,6.316,-4.946,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9744.155,5.61,-5.375,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11317.36,9.45,-8.486,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12828.786,11.019,2.76,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8085.311,14.695,-1.142,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12497.553,13.677,3.001,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11499.61,12.63,-0.28,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12408.025,6.576,-6.395,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13343.264,9.61,-2.413,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9281.188,9.488,8.219,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13369.383,4.336,4.331,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,2580.164,14.539,-14.471,0
IRIDIUM 33 DEB,COSMOS 2251,13006.786,12.957,-1.06,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5549.828,5.605,0.535,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12980.409,7.482,5.248,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10087.654,12.448,5.762,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12748.468,8.842,5.787,0
IRIDIUM 33,COSMOS 2251 DEB,13865.396,14.621,0.708,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12189.647,13.226,0.766,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,1693.429,2.443,-0.175,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5783.039,12.053,-10.549,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9608.329,10.888,10.302,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,4467.264,7.346,6.004,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,37.02589737644054,14.198556164127606,-14.946563123433396,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,8023.919,5.476,-2.302,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8142.29,13.204,3.388,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11450.749,8.231,8.108,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10611.983,10.642,1.294,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9202.905,12.266,1.882,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11577.067,9.562,-3.937,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11371.026,8.605,-8.434,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6152.219,12.873,-10.942,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11603.616,6.311,6.187,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3217.205,8.683,-2.962,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9553.351,10.251,-0.048,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11824.932,12.168,-0.567,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,2820.59,2.401,-0.299,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8690.671,6.949,2.042,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8946.804,14.797,-0.152,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8369.05,8.486,-7.782,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6709.639,12.33,4.642,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13308.504,10.8,-2.792,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8602.682,13.361,5.011,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13296.244,6.03,1.315,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13.309609089200837,11.181282404578958,-6.710333776457192,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,12830.62,8.046,-3.215,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,18.634911243037738,13.421189231357086,-5.434126322519484,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,12734.678,7.25,-6.273,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9928.21,11.334,9.874,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12169.839,7.259,7.256,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,2632.933,14.897,8.081,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7287.086,8.276,4.938,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3277.507,14.724,11.6,0
IRIDIUM 33,COSMOS 2251 DEB,6493.178,13.081,12.641,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,4059.507,4.575,-3.992,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12335.918,6.757,6.602,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,14226.306,14.905,-0.183,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8408.469,10.484,5.554,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6841.039,6.084,0.343,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10323.993,11.882,-6.493,0
IRIDIUM 33,COSMOS 2251 DEB,10917.424,11.416,0.988,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8686.045,6.715,-2.554,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8019.604,7.986,7.779,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,1.101646497145909,11.636711653626481,-11.494756085199983,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,3545.673,7.265,0.927,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13605.8,4.972,3.997,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13067.873,12.134,3.124,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10581.149,12.956,0.006,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10080.871,14.455,-3.496,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7655.166,7.152,5.084,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10098.244,10.761,-10.122,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13552.715,14.479,-1.164,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11169.688,12.956,4.361,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,4941.076,13.833,13.131,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7398.504,1.935,1.832,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13605.084,12.515,0.779,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,14108.921,14.5,-0.641,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10237.707,12.701,6.496,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7690.898,14.055,-8.029,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11110.839,8.628,8.584,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,2429.977,13.733,-13.146,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13196.447,12.9,-2.38,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10362.051,12.116,-4.75,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10161.615,10.327,-2.432,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5401.651,6.488,0.756,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,1265.134,12.811,-2.45,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7714.785,8.599,0.725,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10569.379,9.877,5.301,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,16.59657444032398,7.401456187781931,-12.988977331251954,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,11794.991,7.647,-6.74,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12.471688399572358,6.870437485575234,-9.377418670320775,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,5837.592,6.423,0.372,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11384.493,10.696,-2.581,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3749.457,3.777,-0.158,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,2892.359,7.405,3.379,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8068.751,11.848,-8.902,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11369.403,13.442,-3.116,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,18.244053562941495,9.921162930795383,-16.726191682024037,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,12367.748,2.909,2.864,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5720.153,4.749,3.979,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9601.588,14.329,-0.164,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,48.4804755131454,9.963662472012363,-8.032795267120482,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,4170.46,8.673,-1.181,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9292.474,10.257,0.879,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3137.609,1.122,0.878,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7662.366,7.095,5.115,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3058.495,8.597,6.756,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9541.234,10.76,3.555,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8521.761,8.329,0.984,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9266.542,8.071,6.672,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13399.162,3.983,-1.674,0
IRIDIUM 33 DEB,COSMOS 2251,10574.788,10.874,-8.485,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8234.704,3.616,-1.254,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3254.266,13.544,10.811,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13890.723,13.755,0.414,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6443.42,13.142,12.824,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13232.172,10.885,-2.63,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3114.754,14.307,-8.832,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,2.6364156415535174,12.325720972102502,-6.822266580479782,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,8903.995,8.013,4.625,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8254.696,12.989,-3.24,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6063.164,10.788,-6.273,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7926.66,11.221,-0.0,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13523.064,12.75,-0.214,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,2581.032,4.574,4.18,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,14473.638,9.355,1.258,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3522.239,4.486,4.254,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5881.691,5.915,0.141,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,2316.102,3.099,-0.511,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10168.528,7.979,2.618,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9072.606,5.838,-1.135,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13298.716,12.976,1.88,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6585.801,8.014,2.355,0
IRIDIUM 33 DEB,COSMOS 2251,6287.86,13.942,-7.85,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9573.028,10.352,-0.542,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,752.108,12.03,10.425,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8093.773,12.343,11.879,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,14398.601,8.279,1.95,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10756.943,1.296,0.213,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6512.833,7.441,-1.52,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8935.07,1.027,1.019,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9973.429,14.094,-4.58,0
IRIDIUM 33 DEB,COSMOS 2251,6811.95,9.906,6.84,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5905.124,5.256,-5.157,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11853.217,10.0,-7.369,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8696.985,12.608,-9.657,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12396.258,7.689,4.028,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9639.07,14.054,-1.298,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10574.33,12.411,-0.042,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3937.215,2.187,1.017,0
IRIDIUM 33,COSMOS 2251 DEB,10607.535,9.67,2.497,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10870.91,7.489,-6.029,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,14.961160102493299,14.699143978146033,-6.134057069352044,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,6901.894,13.492,-11.572,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12979.972,7.261,-5.717,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10467.258,11.596,0.334,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,1.0364637482747687,8.41817351697876,-7.914947705749203,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,8625.063,7.209,-7.194,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3595.943,8.63,6.413,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11578.187,8.19,7.973,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11461.413,7.958,1.064,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3694.63,0.924,0.431,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11637.061,8.36,0.812,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6640.494,13.027,-5.073,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8049.88,6.272,-1.116,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12905.246,13.797,0.472,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9512.693,11.465,0.428,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6286.894,13.278,12.062,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7205.903,13.199,11.948,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10915.283,11.71,2.947,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10921.853,8.639,-6.954,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11590.331,13.39,3.232,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3340.617,3.151,1.349,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,4455.641,14.278,-12.749,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5491.1,4.92,4.524,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13475.029,13.638,2.11,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10067.685,12.537,-1.304,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11958.851,10.52,1.655,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6.540892624816552,14.540510272587223,-11.907630614369943,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,5865.874,5.644,3.864,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6321.144,12.322,-9.045,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13513.676,7.59,3.131,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,45.42454045934161,6.206358711006008,-5.076382660303471,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,9552.095,10.188,3.876,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13566.026,8.949,-3.148,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12524.629,12.021,-4.46,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13510.686,2.973,-1.22,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9784.34,13.353,5.841,0
IRIDIUM 33 DEB,COSMOS 2251,13898.617,5.626,-2.44,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8984.273,13.435,3.508,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5608.421,6.483,0.07,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6823.351,11.468,-9.367,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,4313.432,4.213,1.415,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,4.023838098781335,5.253863556603449,-16.291533883952344,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,10831.784,13.677,-4.657,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7911.276,5.51,5.238,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3289.346,14.682,11.394,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12704.258,13.408,-0.093,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8311.712,10.642,8.342,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13494.405,7.245,-3.822,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10132.476,12.528,-7.346,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13872.436,14.004,1.258,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12860.364,8.085,-3.398,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10334.502,14.766,-1.214,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12966.594,5.282,4.614,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,14284.108,14.439,-0.24,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11709.886,13.568,4.1,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13762.884,9.777,1.274,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5657.833,13.463,13.143,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12086.856,4.121,0.597,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,28.06166249168833,12.94025189270296,-13.545411576508059,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,11658.885,10.25,1.975,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10684.636,14.783,1.712,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6998.648,13.078,11.543,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6182.827,5.568,-2.681,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11514.153,12.361,-0.408,0
IRIDIUM 33 DEB,COSMOS 2251,10332.701,10.977,9.342,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11657.588,14.787,1.509,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8695.39,6.771,1.873,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,34.03943591119298,6.733735952947548,-10.746096224363868,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,10105.68,10.672,-1.558,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10618.758,10.83,-2.872,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,19.12484948378033,13.738900775625153,-5.830786707889651,1
IRIDIUM 33 DEB,COSMOS 2251,9204.777,12.696,-6.568,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6664.787,14.936,-1.901,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10427.152,14.471,-3.86,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,26.393343286422365,10.968428489168893,-13.466250277806004,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,12388.568,7.777,7.087,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,4818.223,4.255,0.331,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11927.973,5.773,-4.932,0
IRIDIUM 33 DEB,COSMOS 2251,7611.958,13.327,9.389,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,49.50766558016103,8.117220677955483,-8.036613490442178,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,5437.193,10.75,9.535,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12830.359,11.842,-4.336,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7804.598,12.603,-12.024,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,1688.397,14.742,13.083,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6405.435,9.003,-4.956,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12676.529,13.599,-0.647,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7556.023,3.257,-1.388,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6657.293,13.675,-11.601,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12033.639,12.135,-3.295,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7970.487,14.714,0.562,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,14030.638,15.023,-0.127,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,14228.27,3.073,-2.15,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10503.715,10.531,0.641,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11447.607,14.924,-0.912,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6334.79,6.929,1.076,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9558.877,9.495,-9.439,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13581.835,5.543,-0.186,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6577.339,14.713,2.01,0
IRIDIUM 33,COSMOS 2251 DEB,12322.018,12.547,0.958,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10670.186,13.341,2.799,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7680.664,3.703,2.894,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12951.256,13.957,0.968,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11541.637,6.957,-6.957,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12732.716,3.554,-2.048,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11598.309,12.976,3.287,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12589.016,13.755,-2.154,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10647.132,9.433,2.768,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5131.456,5.238,2.198,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3073.007,13.236,-3.861,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7699.013,0.98,-0.617,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10553.896,7.393,-1.435,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13931.487,3.424,-2.141,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,8124.725,10.942,9.938,0
IRIDIUM 33,COSMOS 2251 DEB,11949.625,12.832,-0.653,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,23.87463879551649,6.519026935122944,-16.524924479248348,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,7987.344,1.002,0.759,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10577.956,10.487,-0.489,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6964.925,14.782,-0.453,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7717.697,8.291,2.46,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9792.736,13.788,5.91,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12836.396,6.207,5.772,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5700.999,12.824,11.648,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13983.876,14.939,-0.191,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12604.567,13.452,0.306,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12042.974,13.602,-2.27,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,17.230760264151023,10.427244433475963,-9.463025441838441,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,13017.582,13.416,0.276,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6983.406,3.279,2.244,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,48.80467793339546,12.364442356247228,-6.935463143808716,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,5618.221,4.774,3.807,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7271.938,3.276,0.532,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,39.10383951995238,9.811401018548175,-18.04870639804052,1
IRIDIUM 33 DEB,COSMOS 2251 DEB,9577.116,10.286,0.125,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,6690.433,6.673,-0.344,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7173.283,11.095,9.295,0
IRIDIUM 33,COSMOS 2251 DEB,8037.425,10.897,-1.09,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13216.507,14.661,1.102,0
IRIDIUM 33,COSMOS 2251 DEB,5806.171,11.084,-4.68,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13764.636,11.134,1.732,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11427.356,7.542,-7.542,0
IRIDIUM 33,COSMOS 2251 DEB,2134.68,14.671,-8.688,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12172.188,10.893,6.545,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,2976.447,14.928,-4.025,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5427.967,6.197,0.77,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10167.604,9.24,-0.325,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13832.027,14.532,0.31,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5124.51,14.126,-7.789,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13507.466,4.017,-3.505,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,3630.057,14.606,12.459,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10332.911,10.531,9.816,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,4520.259,13.775,-13.604,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,14100.305,14.8,0.259,0
IRIDIUM 33,COSMOS 2251,11711.99,14.654,-1.269,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,9513.206,6.031,-5.066,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,23.69870177870925,5.46965966775055,-9.852299213341302,1
IRIDIUM 33 DEB,COSMOS 2251,11690.283,14.89,-0.597,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5209.819,4.077,-0.534,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,11491.621,12.594,-4.868,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,7535.711,6.185,-2.561,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12462.993,2.476,2.405,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,10485.613,6.927,0.911,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,5743.01,13.454,13.447,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,12468.14,7.781,-2.556,0
IRIDIUM 33 DEB,COSMOS 2251 DEB,13835.749,13.967,-0.487,0
